50	-55.2059	-48.5159	0	0	-60.5759	-69.8393	0	
51	-55.3201	-48.7425	0	0	-61.1343	-69.8937	0	
52	-55.4291	-48.9887	0	0	-61.6729	-69.9438	0	
53	-55.533	-49.2514	0	0	-62.1907	-69.9898	0	
54	-55.6322	-49.5273	0	0	-62.6872	-70.0321	0	
55	-55.7269	-49.8132	0	0	-63.162	-70.0709	0	
56	-55.8173	-50.106	0	0	-63.6152	-70.1064	0	
57	-55.9036	-50.4027	0	0	-64.047	-70.1388	0	
58	-55.986	-50.7008	0	0	-64.4578	-70.1684	0	
59	-56.0646	-50.9979	0	0	-64.848	-70.1952	0	
60	-56.1397	-51.2921	0	0	-65.2182	-70.2195	0	
61	-56.2113	-51.5817	0	0	-65.569	-70.2414	0	
62	-56.2797	-51.8656	0	0	-65.901	-70.261	0	
63	-56.3448	-52.1425	0	0	-66.215	-70.2786	0	
64	-56.407	-52.4118	0	0	-66.5116	-70.2941	0	
65	-56.4662	-52.6728	0	0	-66.7916	-70.3079	0	
66	-56.5227	-52.9252	0	0	-67.0555	-70.3199	0	
67	-56.5764	-53.1686	0	0	-67.3042	-70.3303	0	
68	-56.6276	-53.4029	0	0	-67.5383	-70.3392	0	
69	-56.6764	-53.6281	0	0	-67.7585	-70.3468	0	
70	-56.7228	-53.8441	0	0	-67.9655	-70.353	0	
71	-56.7669	-54.0511	0	0	-68.1598	-70.358	0	
72	-56.8089	-54.2491	0	0	-68.3421	-70.3619	0	
73	-56.8488	-54.4384	0	0	-68.5129	-70.3647	0	
74	-56.8866	-54.6192	0	0	-68.6729	-70.3666	0	
75	-56.9226	-54.7916	0	0	-68.8226	-70.3676	0	
76	-56.9568	-54.9559	0	0	-68.9625	-70.3678	0	
77	-56.9892	-55.1124	0	0	-69.0932	-70.3673	0	
78	-57.02	-55.2613	0	0	-69.215	-70.366	0	
79	-57.0491	-55.4029	0	0	-69.3286	-70.3642	0	
80	-57.0767	-55.5374	0	0	-69.4343	-70.3617	0	
81	-57.1029	-55.6652	0	0	-69.5325	-70.3587	0	
82	-57.1277	-55.7864	0	0	-69.6237	-70.3553	0	
83	-57.1511	-55.9013	0	0	-69.7082	-70.3514	0	
84	-57.1733	-56.0102	0	0	-69.7864	-70.3472	0	
85	-57.1942	-56.1133	0	0	-69.8587	-70.3425	0	
86	-57.214	-56.2109	0	0	-69.9255	-70.3376	0	
87	-57.2327	-56.3033	0	0	-69.9869	-70.3324	0	
88	-57.2504	-56.3905	0	0	-70.0434	-70.327	0	
89	-57.267	-56.4729	0	0	-70.0952	-70.3213	0	
90	-57.2827	-56.5507	0	0	-70.1426	-70.3155	0	
91	-57.2975	-56.6241	0	0	-70.1858	-70.3095	0	
92	-57.3114	-56.6933	0	0	-70.2252	-70.3034	0	
93	-57.3245	-56.7585	0	0	-70.2609	-70.2972	0	
94	-57.3368	-56.8198	0	0	-70.2932	-70.2908	0	
95	-57.3484	-56.8775	0	0	-70.3223	-70.2844	0	
96	-57.3592	-56.9318	0	0	-70.3484	-70.278	0	
97	-57.3694	-56.9827	0	0	-70.3716	-70.2715	0	
98	-57.379	-57.0305	0	0	-70.3922	-70.2651	0	
99	-57.3879	-57.0754	0	0	-70.4104	-70.2586	0	
100	-57.3963	-57.1174	0	0	-70.4263	-70.2521	0	
101	-57.4041	-57.1567	0	0	-70.44	-70.2456	0	
102	-57.4114	-57.1935	0	0	-70.4517	-70.2392	0	
103	-57.4182	-57.2278	0	0	-70.4616	-70.2328	0	
104	-57.4246	-57.2599	0	0	-70.4697	-70.2265	0	
105	-57.4305	-57.2897	0	0	-70.4762	-70.2202	0	
106	-57.436	-57.3176	0	0	-70.4813	-70.214	0	
107	-57.4411	-57.3434	0	0	-70.485	-70.2079	0	
108	-57.4458	-57.3675	0	0	-70.4874	-70.2019	0	
109	-57.4502	-57.3898	0	0	-70.4886	-70.1959	0	
110	-57.4542	-57.4104	0.51684	0	-70.4888	-70.1901	0	
111	-57.4579	-57.4295	0.51684	0	-69.9116	-70.1843	0	
112	-57.4614	-57.4471	0.51684	0	-68.9097	-70.1787	0	
113	-57.4645	-57.4633	0.51684	0	-67.6114	-70.1731	0	
114	-57.4674	-57.4782	0.51684	0	-66.1204	-70.1676	0	
115	-57.4701	-57.4919	0.51684	0	-64.5186	-70.1623	0	
116	-57.4725	-57.5044	0.51684	0	-62.8686	-70.1571	0	
117	-57.4747	-57.5159	0.51684	0	-61.2171	-70.1519	0	
118	-57.4767	-57.5263	0.51684	0	-59.598	-70.1469	0	
119	-57.4785	-57.5357	0.51684	0	-58.0348	-70.142	0	
120	-57.4801	-57.5443	0	0	-56.543	-70.1372	0	
121	-57.4816	-57.5519	0	0	-55.5939	-70.1326	0	
122	-57.4829	-57.5588	0	0	-55.0456	-70.128	0	
123	-57.484	-57.565	0	0	-54.7964	-70.1236	0	
124	-57.485	-57.5704	0	0	-54.7717	-70.1193	0	
125	-57.4859	-57.5752	0	0	-54.9158	-70.115	0	
126	-57.4866	-57.5794	0	0	-55.1865	-70.1109	0	
127	-57.4873	-57.583	0	0	-55.5511	-70.107	0	
128	-57.4878	-57.5861	0	0	-55.9841	-70.1031	0	
129	-57.4883	-57.5887	0	0	-56.4654	-70.0993	0	
130	-57.4886	-57.5908	0	0.51684	-56.9794	-70.0956	0	
131	-57.4889	-57.5925	0	0.51684	-56.3636	-68.421	0	
132	-57.4891	-57.5938	0	0.51684	-54.9192	-65.5651	0	
133	-57.4892	-57.5947	0	0.51684	-52.9192	-61.9746	0	
134	-57.4892	-57.5953	0	0.51684	-50.584	-58.0172	0	
135	-57.4892	-57.5956	0	0.51684	-48.0584	-53.9707	0	
136	-57.4891	-57.5956	0	0.51684	-45.3427	-50.0211	0	
137	-57.489	-57.5953	0	0.51684	-41.9795	-46.2235	0	
138	-57.4889	-57.5948	0	0.51684	-34.4006	-42.1868	0	
139	-57.4886	-57.5941	0	0.51684	0	-34.2788	0	
140	-57.4884	-57.5931	0	0	-58	0	0	
141	-57.6579	-55.5846	0	0	-53.0927	-58	0	
142	-54.4391	-54.1298	0	0	-49.8235	-56.7811	0	
143	-52.1918	-53.0842	0	0	-47.6785	-56.2327	0	
144	-50.6125	-52.3432	0	0	-46.1727	-56.0493	0	
145	-49.492	-51.8309	0	0	-44.931	-56.0842	0	
146	-48.6851	-51.492	0	0	-43.5864	-56.2593	0	
147	-48.092	-51.2856	0	0	-41.4303	-56.5296	0	
148	-47.6453	-51.1817	0	0	-34.8682	-56.867	0	
149	-47.2988	-51.1574	0	0	0	-57.2524	0	
150	-47.0209	-51.1952	0	0	-58	-57.6724	0	
151	-47.1003	-49.4971	0	0	-56.712	-60.7948	0	
152	-47.1986	-48.2594	0	0	-55.9274	-62.6531	0	
153	-47.3172	-47.3117	0	0	-55.5145	-63.8571	0	
154	-47.4577	-46.5263	0	0	-55.3787	-64.6941	0	
155	-47.6211	-45.7976	0	0	-55.4499	-65.3118	0	
156	-47.8079	-45.0149	0	0	-55.6756	-65.7913	0	
157	-48.018	-44.0064	0	0	-56.0159	-66.1798	0	
158	-48.2505	-42.3576	0	0	-56.4396	-66.5061	0	
159	-48.5039	-38.313	0	0	-56.9227	-66.7882	0	
160	-48.7757	-4.61775	0	0	-57.4462	-67.0378	0	
161	-49.0633	0	0	0	-57.9954	-67.2628	0	
162	-49.3634	-58	0	0	-58.5587	-67.4683	0	
163	-49.6728	-57.8825	0	0	-59.1271	-67.6579	0	
164	-49.9882	-57.7995	0	0	-59.6936	-67.8344	0	
165	-50.3067	-57.7431	0	0	-60.253	-67.9993	0	
166	-50.6256	-57.7071	0	0	-60.8011	-68.1542	0	
167	-50.9424	-57.6866	0	0	-61.335	-68.2999	0	
168	-51.2551	-57.6778	0	0	-61.8524	-68.4371	0	
169	-51.5622	-57.6777	0	0	-62.3518	-68.5665	0	
170	-51.8622	-57.6838	0	0	-62.8322	-68.6885	0	
171	-52.1542	-57.6943	0	0	-63.2929	-68.8036	0	
172	-52.4373	-57.7078	0	0	-63.7336	-68.912	0	
173	-52.7111	-57.7231	0	0	-64.1544	-69.0141	0	
174	-52.9751	-57.7395	0	0	-64.5552	-69.1102	0	
175	-53.2291	-57.7561	0	0	-64.9366	-69.2005	0	
176	-53.4731	-57.7726	0	0	-65.2987	-69.2853	0	
177	-53.7069	-57.7886	0	0	-65.6422	-69.3648	0	
178	-53.9308	-57.8037	0	0	-65.9676	-69.4394	0	
179	-54.1448	-57.8179	0	0	-66.2756	-69.5091	0	
180	-54.3491	-57.8309	0	0	-66.5666	-69.5743	0	
181	-54.544	-57.8427	0	0	-66.8414	-69.6352	0	
182	-54.7296	-57.8533	0	0	-67.1007	-69.6919	0	
183	-54.9062	-57.8626	0	0	-67.3451	-69.7447	0	
184	-55.0742	-57.8707	0	0	-67.5752	-69.7938	0	
185	-55.2338	-57.8776	0	0	-67.7916	-69.8394	0	
186	-55.3853	-57.8833	0	0	-67.9951	-69.8816	0	
187	-55.529	-57.8878	0	0	-68.1862	-69.9207	0	
188	-55.6652	-57.8913	0	0	-68.3656	-69.9568	0	
189	-55.7943	-57.8937	0	0	-68.5337	-69.99	0	
190	-55.9164	-57.8952	0	0	-68.6911	-70.0206	0	
191	-56.0319	-57.8957	0	0	-68.8384	-70.0487	0	
192	-56.141	-57.8954	0	0	-68.9762	-70.0744	0	
193	-56.2442	-57.8943	0	0	-69.1048	-70.0979	0	
194	-56.3415	-57.8925	0	0	-69.2247	-70.1193	0	
195	-56.4333	-57.89	0	0	-69.3365	-70.1387	0	
196	-56.5198	-57.8869	0	0	-69.4406	-70.1563	0	
197	-56.6012	-57.8832	0	0	-69.5373	-70.1721	0	
198	-56.6779	-57.879	0	0	-69.6271	-70.1863	0	
199	-56.75	-57.8743	0	0	-69.7103	-70.199	0	
200	-56.8177	-57.8692	0	0	-69.7874	-70.2102	0	
201	-56.8813	-57.8637	0	0	-69.8586	-70.2201	0	
202	-56.9409	-57.8578	0	0	-69.9244	-70.2288	0	
203	-56.9969	-57.8517	0	0	-69.9849	-70.2363	0	
204	-57.0492	-57.8452	0	0	-70.0405	-70.2427	0	
205	-57.0982	-57.8386	0	0	-70.0916	-70.2481	0	
206	-57.1439	-57.8317	0	0	-70.1383	-70.2526	0	
207	-57.1866	-57.8247	0	0	-70.1809	-70.2562	0	
208	-57.2265	-57.8175	0	0	-70.2197	-70.259	0	
209	-57.2636	-57.8102	0	0	-70.255	-70.2611	0	
210	-57.2981	-57.8027	0	0	-70.2868	-70.2625	0	
211	-57.3302	-57.7953	0	0	-70.3155	-70.2632	0	
212	-57.36	-57.7877	0	0	-70.3412	-70.2634	0	
213	-57.3875	-57.7801	0	0	-70.3641	-70.263	0	
214	-57.413	-57.7725	0	0	-70.3845	-70.2621	0	
215	-57.4366	-57.7649	0	0	-70.4024	-70.2608	0	
216	-57.4583	-57.7573	0	0	-70.4181	-70.259	0	
217	-57.4783	-57.7498	0	0	-70.4316	-70.2569	0	
218	-57.4966	-57.7422	0	0	-70.4432	-70.2544	0	
219	-57.5134	-57.7348	0	0	-70.453	-70.2516	0	
220	-57.5288	-57.7273	0.516102	0	-70.461	-70.2486	0	
221	-57.5427	-57.72	0.516102	0	-69.8914	-70.2453	0	
222	-57.5554	-57.7127	0.516102	0	-68.8966	-70.2418	0	
223	-57.5669	-57.7056	0.516102	0	-67.6047	-70.238	0	
224	-57.5773	-57.6985	0.516102	0	-66.1196	-70.2341	0	
225	-57.5866	-57.6915	0.516102	0	-64.5231	-70.2301	0	
226	-57.5949	-57.6846	0.516102	0	-62.8777	-70.2259	0	
227	-57.6022	-57.6779	0.516102	0	-61.2303	-70.2216	0	
228	-57.6087	-57.6712	0.516102	0	-59.6148	-70.2172	0	
229	-57.6144	-57.6647	0.516102	0	-58.0546	-70.2128	0	
230	-57.6194	-57.6583	0	0	-56.5655	-70.2083	0	
231	-57.6236	-57.652	0	0	-55.6189	-70.2037	0	
232	-57.6271	-57.6458	0	0	-55.0729	-70.1991	0	
233	-57.6301	-57.6398	0	0	-54.8259	-70.1944	0	
234	-57.6325	-57.6339	0	0	-54.8032	-70.1898	0	
235	-57.6343	-57.6282	0	0	-54.9491	-70.1852	0	
236	-57.6357	-57.6225	0	0	-55.2215	-70.1805	0	
237	-57.6366	-57.617	0	0	-55.5876	-70.1759	0	
238	-57.6371	-57.6117	0	0	-56.0219	-70.1713	0	
239	-57.6372	-57.6065	0	0	-56.5044	-70.1667	0	
240	-57.6369	-57.6014	0	0.516102	-57.0194	-70.1622	0	
241	-57.6363	-57.5964	0	0.516102	-56.4036	-68.4851	0	
242	-57.6354	-57.5916	0	0.516102	-54.9586	-65.6255	0	
243	-57.6343	-57.5869	0	0.516102	-52.9574	-62.0306	0	
244	-57.6329	-57.5823	0	0.516102	-50.621	-58.0686	0	
245	-57.6312	-57.5778	0	0.516102	-48.0948	-54.0175	0	
246	-57.6294	-57.5735	0	0.516102	-45.3818	-50.0637	0	
247	-57.6274	-57.5693	0	0.516102	-42.0356	-46.2639	0	
248	-57.6252	-57.5652	0	0.516102	-34.6039	-42.2362	0	
249	-57.6229	-57.5613	0	0.516102	0	-34.4435	0	
250	-57.6204	-57.5574	0	0	-58	0	0	
251	-57.7858	-55.5475	0	0	-53.0947	-58	0	
252	-54.5559	-54.0914	0	0	-49.8272	-56.7826	0	
253	-52.3007	-53.0442	0	0	-47.6838	-56.2353	0	
254	-50.7166	-52.3016	0	0	-46.1801	-56.0528	0	
255	-49.5944	-51.7876	0	0	-44.942	-56.0885	0	
256	-48.7893	-51.4469	0	0	-43.605	-56.2643	0	
257	-48.2016	-51.2386	0	0	-41.472	-56.5353	0	
258	-47.7643	-51.1328	0	0	-35.0584	-56.8732	0	
259	-47.4318	-51.1067	0	0	0	-57.2592	0	
260	-47.1733	-51.1427	0	0	-58	-57.6798	0	
261	-47.2768	-49.4448	0	0	-56.7134	-60.8011	0	
262	-47.4015	-48.2051	0	0	-55.93	-62.6589	0	
263	-47.5485	-47.2522	0	0	-55.5182	-63.8627	0	
264	-47.7187	-46.4567	0	0	-55.3834	-64.6997	0	
265	-47.9123	-45.71	0	0	-55.4555	-65.3175	0	
266	-48.1287	-44.8937	0	0	-55.682	-65.7972	0	
267	-48.3669	-43.8146	0	0	-56.023	-66.1859	0	
268	-48.625	-41.9734	0	0	-56.4475	-66.5125	0	
269	-48.9006	-36.9814	0	0	-56.9311	-66.7948	0	
270	-49.1906	0	0	0	-57.4552	-67.0447	0	
271	-49.492	-58	0	0	-58.0049	-67.2698	0	
272	-49.8015	-57.8266	0	0	-58.5686	-67.4756	0	
273	-50.1161	-57.699	0	0	-59.1374	-67.6655	0	
274	-50.4328	-57.6069	0	0	-59.7043	-67.8421	0	
275	-50.7491	-57.5426	0	0	-60.2639	-68.0073	0	
276	-51.0627	-57.4996	0	0	-60.8123	-68.1623	0	
277	-51.3718	-57.473	0	0	-61.3464	-68.3081	0	
278	-51.6748	-57.459	0	0	-61.8639	-68.4455	0	
279	-51.9706	-57.4545	0	0	-62.3635	-68.575	0	
280	-52.2581	-57.457	0	0	-62.8439	-68.6971	0	
281	-52.5368	-57.4646	0	0	-63.3047	-68.8123	0	
282	-52.806	-57.4759	0	0	-63.7455	-68.9207	0	
283	-53.0656	-57.4896	0	0	-64.1662	-69.0229	0	
284	-53.3152	-57.5049	0	0	-64.5671	-69.1189	0	
285	-53.5548	-57.5211	0	0	-64.9484	-69.2093	0	
286	-53.7844	-57.5376	0	0	-65.3105	-69.294	0	
287	-54.0042	-57.554	0	0	-65.6539	-69.3736	0	
288	-54.2142	-57.57	0	0	-65.9792	-69.4481	0	
289	-54.4147	-57.5855	0	0	-66.287	-69.5178	0	
290	-54.6059	-57.6001	0	0	-66.578	-69.5829	0	
291	-54.7879	-57.6139	0	0	-66.8526	-69.6437	0	
292	-54.9612	-57.6267	0	0	-67.1118	-69.7003	0	
293	-55.1259	-57.6386	0	0	-67.356	-69.753	0	
294	-55.2824	-57.6494	0	0	-67.5859	-69.802	0	
295	-55.4309	-57.6592	0	0	-67.8022	-69.8475	0	
296	-55.5718	-57.668	0	0	-68.0055	-69.8896	0	
297	-55.7053	-57.6759	0	0	-68.1964	-69.9285	0	
298	-55.8318	-57.6828	0	0	-68.3756	-69.9645	0	
299	-55.9515	-57.6889	0	0	-68.5435	-69.9976	0	
300	-56.0646	-57.6941	0	0	-68.7007	-70.028	0	
301	-56.1716	-57.6984	0	0	-68.8478	-70.056	0	
302	-56.2726	-57.702	0	0	-68.9854	-70.0815	0	
303	-56.3679	-57.7049	0	0	-69.1138	-70.1049	0	
304	-56.4579	-57.7071	0	0	-69.2335	-70.1261	0	
305	-56.5426	-57.7086	0	0	-69.3451	-70.1454	0	
306	-56.6223	-57.7096	0	0	-69.449	-70.1628	0	
307	-56.6974	-57.71	0	0	-69.5455	-70.1784	0	
308	-56.768	-57.7099	0	0	-69.6351	-70.1925	0	
309	-56.8343	-57.7093	0	0	-69.7181	-70.205	0	
310	-56.8966	-57.7083	0	0	-69.795	-70.2161	0	
311	-56.9549	-57.7069	0	0	-69.866	-70.2259	0	
312	-57.0097	-57.7052	0	0	-69.9315	-70.2344	0	
313	-57.0609	-57.703	0	0	-69.9918	-70.2418	0	
314	-57.1088	-57.7006	0	0	-70.0473	-70.248	0	
315	-57.1536	-57.6979	0	0	-70.0981	-70.2533	0	
316	-57.1953	-57.695	0	0	-70.1447	-70.2576	0	
317	-57.2343	-57.6919	0	0	-70.1871	-70.2611	0	
318	-57.2706	-57.6885	0	0	-70.2257	-70.2638	0	
319	-57.3044	-57.685	0	0	-70.2608	-70.2657	0	
320	-57.3357	-57.6813	0	0	-70.2924	-70.2669	0	
321	-57.3648	-57.6774	0	0	-70.3209	-70.2675	0	
322	-57.3917	-57.6735	0	0	-70.3465	-70.2675	0	
323	-57.4167	-57.6694	0	0	-70.3692	-70.267	0	
324	-57.4397	-57.6653	0	0	-70.3894	-70.266	0	
325	-57.4609	-57.6611	0	0	-70.4072	-70.2645	0	
326	-57.4804	-57.6568	0	0	-70.4227	-70.2627	0	
327	-57.4983	-57.6525	0	0	-70.4361	-70.2604	0	
328	-57.5147	-57.6482	0	0	-70.4475	-70.2578	0	
329	-57.5296	-57.6438	0	0	-70.4571	-70.255	0	
330	-57.5433	-57.6395	0.515	0	-70.465	-70.2518	0	
331	-57.5556	-57.6351	0.515	0	-69.8952	-70.2484	0	
332	-57.5668	-57.6307	0.515	0	-68.9002	-70.2447	0	
333	-57.5769	-57.6264	0.515	0	-67.6081	-70.2409	0	
334	-57.586	-57.6221	0.515	0	-66.1228	-70.2369	0	
335	-57.594	-57.6178	0.515	0	-64.5261	-70.2328	0	
336	-57.6012	-57.6135	0.515	0	-62.8805	-70.2285	0	
337	-57.6075	-57.6093	0.515	0	-61.233	-70.2241	0	
338	-57.613	-57.6051	0.515	0	-59.6172	-70.2196	0	
339	-57.6178	-57.601	0.515	0	-58.0569	-70.2151	0	
340	-57.6219	-57.5969	0	0	-56.5676	-70.2105	0	
341	-57.6253	-57.5929	0	0	-55.6209	-70.2058	0	
342	-57.6282	-57.5889	0	0	-55.0748	-70.2011	0	
343	-57.6304	-57.5851	0	0	-54.8277	-70.1964	0	
344	-57.6322	-57.5812	0	0	-54.8049	-70.1917	0	
345	-57.6335	-57.5775	0	0	-54.9508	-70.187	0	
346	-57.6343	-57.5738	0	0	-55.2231	-70.1823	0	
347	-57.6347	-57.5702	0	0	-55.5891	-70.1776	0	
348	-57.6348	-57.5667	0	0	-56.0233	-70.1729	0	
349	-57.6345	-57.5632	0	0	-56.5058	-70.1683	0	
350	-57.6339	-57.5598	0	0.515	-57.0208	-70.1637	0	
351	-57.633	-57.5565	0	0.515	-56.4049	-68.4865	0	
352	-57.6318	-57.5533	0	0.515	-54.9598	-65.6267	0	
353	-57.6304	-57.5501	0	0.515	-52.9585	-62.0318	0	
354	-57.6288	-57.5471	0	0.515	-50.622	-58.0697	0	
355	-57.6269	-57.544	0	0.515	-48.0957	-54.0184	0	
356	-57.6249	-57.5411	0	0.515	-45.3827	-50.0645	0	
357	-57.6227	-57.5383	0	0.515	-42.037	-46.2646	0	
358	-57.6204	-57.5355	0	0.515	-34.6086	-42.237	0	
359	-57.618	-57.5328	0	0.515	0	-34.4464	0	
360	-57.6154	-57.5302	0	0	-58	0	0	
361	-57.7808	-55.5224	0	0	-53.0947	-58	0	
362	-54.5512	-54.068	0	0	-49.8272	-56.7826	0	
363	-52.2962	-53.0222	0	0	-47.6838	-56.2353	0	
364	-50.7121	-52.2807	0	0	-46.1802	-56.0529	0	
365	-49.5899	-51.7676	0	0	-44.942	-56.0885	0	
366	-48.7845	-51.4276	0	0	-43.6051	-56.2643	0	
367	-48.1965	-51.2199	0	0	-41.4723	-56.5353	0	
368	-47.7587	-51.1146	0	0	-35.0594	-56.8733	0	
369	-47.4255	-51.0889	0	0	0	-57.2593	0	
370	-47.1659	-51.1253	0	0	-58	-57.6798	0	
371	-47.2683	-49.4284	0	0	-56.7134	-60.8011	0	
372	-47.3917	-48.1889	0	0	-55.93	-62.6589	0	
373	-47.5374	-47.2351	0	0	-55.5183	-63.8627	0	
374	-47.7062	-46.4374	0	0	-55.3834	-64.6997	0	
375	-47.8983	-45.6862	0	0	-55.4555	-65.3175	0	
376	-48.1134	-44.8612	0	0	-55.6821	-65.7972	0	
377	-48.3504	-43.763	0	0	-56.0231	-66.186	0	
378	-48.6074	-41.8672	0	0	-56.4475	-66.5125	0	
379	-48.8819	-36.5792	0	0	-56.9312	-66.7948	0	
380	-49.1712	0	0	0	-57.4553	-67.0447	0	
381	-49.472	-58	0	0	-58.0049	-67.2699	0	
382	-49.7812	-57.8268	0	0	-58.5687	-67.4756	0	
383	-50.0956	-57.6993	0	0	-59.1375	-67.6655	0	
384	-50.4123	-57.6074	0	0	-59.7043	-67.8422	0	
385	-50.7287	-57.5432	0	0	-60.264	-68.0073	0	
386	-51.0426	-57.5004	0	0	-60.8123	-68.1623	0	
387	-51.352	-57.4739	0	0	-61.3464	-68.3082	0	
388	-51.6555	-57.46	0	0	-61.864	-68.4455	0	
389	-51.9518	-57.4556	0	0	-62.3635	-68.5751	0	
390	-52.2399	-57.4582	0	0	-62.844	-68.6972	0	
391	-52.5192	-57.4659	0	0	-63.3048	-68.8123	0	
392	-52.789	-57.4772	0	0	-63.7455	-68.9208	0	
393	-53.0492	-57.491	0	0	-64.1663	-69.0229	0	
394	-53.2995	-57.5063	0	0	-64.5671	-69.119	0	
395	-53.5397	-57.5226	0	0	-64.9484	-69.2093	0	
396	-53.77	-57.5391	0	0	-65.3105	-69.2941	0	
397	-53.9904	-57.5555	0	0	-65.654	-69.3736	0	
398	-54.201	-57.5716	0	0	-65.9793	-69.4481	0	
399	-54.4021	-57.587	0	0	-66.2871	-69.5178	0	
400	-54.5938	-57.6017	0	0	-66.578	-69.5829	0	
401	-54.7765	-57.6155	0	0	-66.8527	-69.6437	0	
402	-54.9503	-57.6283	0	0	-67.1118	-69.7003	0	
403	-55.1155	-57.6402	0	0	-67.356	-69.7531	0	
404	-55.2725	-57.651	0	0	-67.586	-69.8021	0	
405	-55.4216	-57.6608	0	0	-67.8023	-69.8475	0	
406	-55.5629	-57.6697	0	0	-68.0056	-69.8896	0	
407	-55.6969	-57.6775	0	0	-68.1965	-69.9286	0	
408	-55.8238	-57.6844	0	0	-68.3756	-69.9645	0	
409	-55.9439	-57.6905	0	0	-68.5435	-69.9976	0	
410	-56.0575	-57.6956	0	0	-68.7008	-70.0281	0	
411	-56.1648	-57.7	0	0	-68.8479	-70.056	0	
412	-56.2662	-57.7035	0	0	-68.9854	-70.0816	0	
413	-56.3619	-57.7064	0	0	-69.1138	-70.1049	0	
414	-56.4521	-57.7086	0	0	-69.2336	-70.1261	0	
415	-56.5372	-57.7101	0	0	-69.3452	-70.1454	0	
416	-56.6173	-57.711	0	0	-69.449	-70.1628	0	
417	-56.6926	-57.7114	0	0	-69.5455	-70.1785	0	
418	-56.7635	-57.7113	0	0	-69.6351	-70.1925	0	
419	-56.8301	-57.7107	0	0	-69.7181	-70.205	0	
420	-56.8926	-57.7097	0	0	-69.795	-70.2161	0	
421	-56.9512	-57.7082	0	0	-69.866	-70.2259	0	
422	-57.0061	-57.7064	0	0	-69.9315	-70.2344	0	
423	-57.0576	-57.7043	0	0	-69.9919	-70.2418	0	
424	-57.1057	-57.7019	0	0	-70.0473	-70.2481	0	
425	-57.1507	-57.6991	0	0	-70.0982	-70.2533	0	
